material_family,scenario_family,scenario_id,variant,current_a,leg,signed_branch_current_a,temperature_minimum_k,temperature_maximum_k,c1_minimum,c1_maximum,c0_minimum,c0_maximum,integrating_factor_ratio,positive_c0_supremum,poincare_eta,coercivity_margin_lower_bound,liouville_potential_minimum,liouville_potential_maximum,liouville_poincare_eta,liouville_coercivity_margin_lower_bound,at_least_one_analytic_sufficient_condition_passes,homogeneous_shooting_determinant,homogeneous_shooting_determinant_absolute,baseline_energy_residual_fraction
PbSe/Cr,common_additive_drift_sweep,common_additive_drift_sweep_+1.000000,alpha_preserving_flattened,2.8199913183716867,p,2.8199913183716867,309.894134846523,369.87504569797403,0.3834623908301309,0.494474531231984,1.2280408110770658,2.281715756467473,1.5904751348455777,2.281715756467473,0.3676958090687334,0.6323041909312666,1.0844550007134872,2.2252345488826117,0.22546339837460977,0.7745366016253903,True,0.5635364821061563,0.5635364821061563,0.0
PbSe/Cr,common_additive_drift_sweep,common_additive_drift_sweep_+1.000000,alpha_preserving_flattened,2.8199913183716867,n,-2.8199913183716867,309.894134846523,364.8706154140854,0.39433741919847887,0.4954383255443382,0.6525719940592126,1.3158106490127737,1.593042720023185,1.3158106490127737,0.21238364681642352,0.7876163531835765,0.5193950694473177,1.2738755805074338,0.12907058163008334,0.8709294183699167,True,0.6575362065669649,0.6575362065669649,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_nmmpp,original,2.72980361313475,p,2.72980361313475,309.894134846523,370.0008907537286,0.05285496233773796,0.5187932135105556,1.1507475679885502,2.1395630151364555,1.1339026766237121,2.1395630151364555,0.24581088877286217,0.7541891112271378,1.6661653389259405,4.037199047783688,0.4090537861211623,0.5909462138788377,True,0.6627391026555147,0.6627391026555147,9.858402508468047e-17
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_nmmpp,original,2.72980361313475,n,-2.72980361313475,309.894134846523,363.374765216911,0.30121270313442444,0.9454075431574892,0.6114989244066351,1.2329931291368148,2.165398249660656,1.2329931291368148,0.2705195725354282,0.7294804274645719,-0.7399091276256914,1.2248319250304431,0.12410142040700763,0.8758985795929923,True,0.6088761956548954,0.6088761956548954,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_nmmpp,alpha_preserving_flattened,2.72980361313475,p,2.72980361313475,309.894134846523,368.2611166860284,0.283625999499729,0.491022445825688,1.1507475679885502,2.1181111735838845,1.542402558128951,2.1181111735838845,0.33101428991183324,0.6689857100881668,0.5124151045316584,2.2267660082071465,0.22561856764607172,0.7743814323539283,True,0.5871558261823967,0.5871558261823967,9.562182523311603e-17
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_nmmpp,alpha_preserving_flattened,2.72980361313475,n,-2.72980361313475,309.894134846523,364.1556281297321,0.29157748622261936,0.5009707482998687,0.6114989244066351,1.2329928477496157,1.5661508150608954,1.2329928477496157,0.19565655065710386,0.8043434493428961,0.08758483811937834,1.5724356709950846,0.1593210433866556,0.8406789566133444,True,0.6744174541788671,0.6744174541788671,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_nmmpp,original,2.7984674522449455,p,2.7984674522449455,309.894134846523,371.3639954521009,0.054183626226655596,0.5318426261395628,1.2093660636117571,2.2641227310735563,1.141854162224914,2.2641227310735563,0.26194544980739326,0.7380545501926068,1.7584185032918922,4.287045149455266,0.4343684888709504,0.5656315111290495,True,0.6462300570547903,0.6462300570547903,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_nmmpp,original,2.7984674522449455,n,-2.7984674522449455,309.894134846523,363.69635272814156,0.30878922640022033,0.9691869207208974,0.6426483684906942,1.2958010664887527,2.2099386553298066,1.2958010664887527,0.2901474821153935,0.7098525178846065,-0.7827446192285382,1.298317812251515,0.13154709748125398,0.868452902518746,True,0.5966333039653257,0.5966333039653257,1.113334954645536e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_nmmpp,alpha_preserving_flattened,2.7984674522449455,p,2.7984674522449455,309.894134846523,369.4563472224223,0.29089436825969023,0.5033733820478352,1.2093660636117571,2.2418039137319608,1.5543269717567323,2.2418039137319608,0.3530532883484963,0.6469467116515037,0.5288066181718731,2.354144128343156,0.23852466954838808,0.761475330451612,True,0.5711685738134543,0.5711685738134543,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_nmmpp,alpha_preserving_flattened,2.7984674522449455,n,-2.7984674522449455,309.894134846523,364.66680128247015,0.298812343289054,0.5135719571155065,0.6426483684906942,1.2958011448826539,1.5835210343571526,1.2958011448826539,0.20790381112329903,0.792096188876701,0.0879874146818238,1.6565840115610204,0.16784705285433477,0.8321529471456652,True,0.6631698973535357,0.6631698973535357,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_nmmpp,original,2.8106854181890806,p,2.8106854181890806,309.894134846523,371.62003917711144,0.054419706791879525,0.5341646238775031,1.2199491768678876,2.286664809698318,1.1434075455401214,2.286664809698318,0.2649133330249323,0.7350866669750677,1.7753683068928618,4.348747270724412,0.44062022083118335,0.5593797791688166,True,0.6432369656755934,0.6432369656755934,1.8714971849034093e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_nmmpp,original,2.8106854181890806,n,-2.8106854181890806,309.894134846523,363.76320751678935,0.31013738438899635,0.9734188060420521,0.648272158236615,1.3071404621222045,2.217831242421705,1.3071404621222045,0.2937318292927922,0.7062681707072078,-0.7864458479480997,1.31201969877494,0.1329353888419404,0.8670646111580596,True,0.5944567757061918,0.5944567757061918,1.1050742580834471e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_nmmpp,alpha_preserving_flattened,2.8106854181890806,p,2.8106854181890806,309.894134846523,369.6823929175446,0.29214084610401664,0.5055712302251512,1.2199491768678876,2.2642827990861285,1.5562758807758321,2.2642827990861285,0.35704052201772,0.64295947798228,0.5351429624398935,2.3842451075621747,0.2415745363916525,0.7584254636083475,True,0.568308007687548,0.568308007687548,1.8150515238178407e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmm_nmmpp,alpha_preserving_flattened,2.8106854181890806,n,-2.8106854181890806,309.894134846523,364.76682166848497,0.30047349880998314,0.5158132032009084,0.648272158236615,1.3071406550680809,1.5865810710889718,1.3071406550680809,0.21012844449499427,0.7898715555050058,0.09071313366463495,1.6774234491415188,0.16995852933643146,0.8300414706635686,True,0.6611648830715103,0.6611648830715103,1.1371290553767598e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmp_nmmpp,original,2.7306374627246277,p,2.7306374627246277,309.894134846523,370.01728460166134,0.04934041869039479,0.518951684803595,1.1514506932505997,2.1410594126798985,1.13835460723249,2.1410594126798985,0.24694858554955212,0.7530514144504479,1.6983161851621198,4.0433199256682535,0.40967396071335666,0.5903260392866434,True,0.6624488032984716,0.6624488032984716,2.956531262838785e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmp_nmmpp,original,2.7306374627246277,n,-2.7306374627246277,309.894134846523,363.3780933239654,0.30130471198362,0.9456960697195158,0.6118725600791555,1.233746529520503,2.1659403476503956,1.233746529520503,0.27075263389150234,0.7292473661084977,-0.7401431350235763,1.2256901254321206,0.12418837428750792,0.875811625712492,True,0.6087274384014327,0.6087274384014327,1.1609629888984148e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmp_nmmpp,alpha_preserving_flattened,2.7306374627246277,p,2.7306374627246277,309.894134846523,368.276264325698,0.28380763877830034,0.49040983957772666,1.1514506932505997,2.1196037730026354,1.5446215451200653,2.1196037730026354,0.3317241017822644,0.6682758982177356,0.5266959979266468,2.2292421272363034,0.22586945095694522,0.7741305490430548,True,0.5870343053230245,0.5870343053230245,9.557937081289821e-17
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmp_nmmpp,alpha_preserving_flattened,2.7306374627246277,n,-2.7306374627246277,309.894134846523,364.16309285095,0.2917634063549,0.5002650249809915,0.6118725600791555,1.23374643571891,1.5667206330556334,1.23374643571891,0.19584736310062378,0.8041526368993762,0.09976168627807662,1.5744270286007953,0.15952281009632138,0.8404771899036786,True,0.6744920555110365,0.6744920555110365,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmp_nmmpp,original,2.798597712747743,p,2.798597712747743,309.894134846523,371.36570738552354,0.05056870754215321,0.5318673818635696,1.2094786511622957,2.2643518384814856,1.147335479918676,2.2643518384814856,0.2632295173879654,0.7367704826120346,1.7917017066756682,4.289719827539306,0.4346394904202876,0.5653605095797124,True,0.6459697944129195,0.6459697944129195,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmp_nmmpp,original,2.798597712747743,n,-2.798597712747743,309.894134846523,363.6970526038535,0.3088035996386359,0.9692319398353075,0.6427081966997393,1.2959216738137613,2.210022885990049,1.2959216738137613,0.2901855475851522,0.7098144524148478,-0.7827840960508751,1.2984628793193989,0.13156179584827948,0.8684382041517205,True,0.5966100927366941,0.5966100927366941,1.113246387993652e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmp_nmmpp,alpha_preserving_flattened,2.798597712747743,p,2.798597712747743,309.894134846523,369.459613229043,0.2909383653175426,0.502616454766143,1.2094786511622957,2.2420539509884105,1.5570128676876411,2.2420539509884105,0.3537028142033294,0.6462971857966706,0.5436170633926403,2.3549938088834694,0.23861076018645053,0.7613892398135494,True,0.5711745247578831,0.5711745247578831,3.6586883147866275e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmp_nmmpp,alpha_preserving_flattened,2.798597712747743,n,-2.798597712747743,309.894134846523,364.66979294362153,0.29887645562072607,0.512715990530045,0.6427081966997393,1.2959218253065459,1.5841597575235637,1.2959218253065459,0.2080070407199419,0.7919929592800581,0.10069253826220723,1.6574770626848396,0.16793753785125323,0.8320624621487468,True,0.6633443741009897,0.6633443741009897,1.145685662219424e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmp_nmmpp,original,2.8106854181890806,p,2.8106854181890806,309.894134846523,371.6186413846635,0.050786430294308356,0.5341646238775031,1.2199491768678876,2.2866501090733795,1.1490893931938988,2.2866501090733795,0.2662280350357178,0.7337719649642822,1.8086727379660852,4.350741940232949,0.44082232310676356,0.5591776768932364,True,0.6429825730347595,0.6429825730347595,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmp_nmmpp,original,2.8106854181890806,n,-2.8106854181890806,309.894134846523,363.76320751678935,0.31013738438899635,0.9734188060420521,0.648272158236615,1.3071404621222045,2.217831242421705,1.3071404621222045,0.2937318292927922,0.7062681707072078,-0.7864458479480997,1.31201969877494,0.1329353888419404,0.8670646111580596,True,0.5944567757061918,0.5944567757061918,1.1050742580834471e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmp_nmmpp,alpha_preserving_flattened,2.8106854181890806,p,2.8106854181890806,309.894134846523,369.6831518499018,0.2920847044308714,0.5047860044788148,1.2199491768678876,2.2642923201176592,1.5590587961189935,2.2642923201176592,0.35768048193243474,0.6423195180675653,0.5499823933946174,2.384776588060221,0.24162838662479735,0.7583716133752026,True,0.5683376384084435,0.5683376384084435,1.8152232487111826e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pppmp_nmmpp,alpha_preserving_flattened,2.8106854181890806,n,-2.8106854181890806,309.894134846523,364.76879929937627,0.3003933716307467,0.5149308513286678,0.648272158236615,1.3071406892403914,1.5872358649845375,1.3071406892403914,0.21021517157404582,0.7897848284259542,0.10346509290260922,1.6781053231838352,0.17002761762149396,0.829972382378506,True,0.6613577968968978,0.6613577968968978,3.411829257797499e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmm_nmmpp,original,2.7320767910687054,p,2.7320767910687054,309.894134846523,369.95921410693546,0.047829327950261666,1.3556706878845548,1.1526648803630217,2.1426454741656973,1.1932330424919357,2.1426454741656973,0.25904537550037143,0.7409546244996286,1.7454110281115272,10.29793787486597,1.0433992545566806,-0.04339925455668059,True,0.6290913019985427,0.6290913019985427,1.971200594815316e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmm_nmmpp,original,2.7320767910687054,n,-2.7320767910687054,309.894134846523,363.3839484191185,0.3014635307276248,0.9461937086015324,0.612517770318072,1.2350473668178614,2.166876022734262,1.2350473668178614,0.27115519704146657,0.7288448029585335,-0.7405470119419882,1.2271755331844616,0.12433887755916662,0.8756611224408334,True,0.6084706718335247,0.6084706718335247,1.1599200440061204e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmm_nmmpp,alpha_preserving_flattened,2.7320767910687054,p,2.7320767910687054,309.894134846523,368.25449612419095,0.2934851264317211,0.82441023211276,1.1526648803630217,2.1215533872375483,1.585712152018099,2.1215533872375483,0.3408619890505864,0.6591380109494136,0.5518697626539698,5.0708283957034395,0.5137823350998493,0.4862176649001507,True,0.5708439616363852,0.5708439616363852,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmm_nmmpp,alpha_preserving_flattened,2.7320767910687054,n,-2.7320767910687054,309.894134846523,364.1448459436116,0.3009538399156171,0.8477905814658578,0.612517770318072,1.2350474699647545,1.6199007558852323,1.2350474699647545,0.20270866478997143,0.7972913352100286,0.11907563463464094,4.028444891664035,0.40816680466132926,0.5918331953386707,True,0.6522936692240299,0.6522936692240299,1.1735208994307268e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmm_nmmpp,original,2.800433173008793,p,2.800433173008793,309.894134846523,371.31478064493996,0.04902718010581944,1.3895894794898844,1.2110656445109758,2.2667757286303813,1.2008078797156825,2.2667757286303813,0.27579242752497585,0.7242075724750241,1.8416570086283992,10.968162571378068,1.1113072141136129,-0.11130721411361288,True,0.6138905848048906,0.6138905848048906,3.772136818922136e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmm_nmmpp,original,2.800433173008793,n,-2.800433173008793,309.894134846523,363.7069206269101,0.30900612847406805,0.9698667672753041,0.6435515134728997,1.2976222157222155,2.211209567153151,1.2976222157222155,0.290722357386354,0.709277642613646,-0.7833403104948591,1.300507396216463,0.1317689487202668,0.8682310512797332,True,0.5962830307198882,0.5962830307198882,1.1119995651966855e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmm_nmmpp,alpha_preserving_flattened,2.800433173008793,p,2.800433173008793,309.894134846523,369.44459157604297,0.30092868555899527,0.8450369219941861,1.2110656445109758,2.2448053737211167,1.5974396778644304,2.2448053737211167,0.36333180412677984,0.6366681958732201,0.5709750531176971,5.383615964860332,0.5454743418354352,0.4545256581645648,True,0.5555098108369908,0.5555098108369908,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmm_nmmpp,alpha_preserving_flattened,2.800433173008793,n,-2.800433173008793,309.894134846523,364.6519287752707,0.308445717072583,0.8690022461530791,0.6435515134728997,1.2976221707848596,1.6374088346842044,1.2976221707848596,0.21528096975099698,0.784719030249003,0.1214394661738587,4.250281001709189,0.43064350190571615,0.5693564980942838,True,0.6415396072679898,0.6415396072679898,1.1253478464675613e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmm_nmmpp,original,2.8106854181890806,p,2.8106854181890806,309.894134846523,371.5290683721753,0.049206100688978266,1.394676696775049,1.2199491768678876,2.2857035514422193,1.2020635571298472,2.2857035514422193,0.2783861267314521,0.721613873268548,1.856332866500235,11.116897809259065,1.1263772444650402,-0.12637724446504017,True,0.6115691278123347,0.6115691278123347,1.8737334764065756e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmm_nmmpp,original,2.8106854181890806,n,-2.8106854181890806,309.894134846523,363.76320751678935,0.31013738438899635,0.9734188060420521,0.648272158236615,1.3071404621222045,2.217831242421705,1.3071404621222045,0.2937318292927922,0.7062681707072078,-0.7864458479480997,1.31201969877494,0.1329353888419404,0.8670646111580596,True,0.5944567757061918,0.5944567757061918,1.1050742580834471e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmm_nmmpp,alpha_preserving_flattened,2.8106854181890806,p,2.8106854181890806,309.894134846523,369.63402869012964,0.3001136229638566,0.8481305597193,1.2199491768678876,2.2636748860866156,1.5990558647043243,2.2636748860866156,0.36675660495380813,0.6332433950461919,0.5667992599274952,5.388104491817601,0.5459291246995562,0.45407087530044377,True,0.5531972817206516,0.5531972817206516,1.842345569467958e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmm_nmmpp,alpha_preserving_flattened,2.8106854181890806,n,-2.8106854181890806,309.894134846523,364.7353970733607,0.3101438824006581,0.8721836197261575,0.648272158236615,1.3071405299186556,1.6400019847223948,1.3071405299186556,0.21720354497096822,0.7827964550290318,0.12398225151392031,4.297951781999336,0.4354735617898676,0.5645264382101324,True,0.6399262233049519,0.6399262233049519,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmp_nmmpp,original,2.7328976398666733,p,2.7328976398666733,309.894134846523,369.97549236108813,0.0446090354536878,1.356077997319717,1.1533576176399443,2.1441218906093344,1.1978451477819516,2.1441218906093344,0.2602258305951935,0.7397741694048066,1.7554824874612307,10.316339652680451,1.0452637444659671,-0.04526374446596715,True,0.6288438914976066,0.6288438914976066,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmp_nmmpp,original,2.7328976398666733,n,-2.7328976398666733,309.894134846523,363.3872900435631,0.30155410504004454,0.9464772878878743,0.612885885890521,1.2357896265504442,2.1674096067976993,1.2357896265504442,0.2713849714453336,0.7286150285546664,-0.7407773173280213,1.228022822361364,0.12442472590145771,0.8755752740985423,True,0.608324240698406,0.608324240698406,2.31865179927526e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmp_nmmpp,alpha_preserving_flattened,2.7328976398666733,p,2.7328976398666733,309.894134846523,368.2694740582121,0.29363666465017724,0.8246579250583882,1.1533576176399443,2.1230250013412526,1.5879691659299526,2.1230250013412526,0.3415839281517908,0.6584160718482093,0.5661156678522785,5.0777553648412495,0.514484183811946,0.48551581618805395,True,0.5707349979323677,0.5707349979323677,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmp_nmmpp,alpha_preserving_flattened,2.7328976398666733,n,-2.7328976398666733,309.894134846523,364.1521626838773,0.3011244536027101,0.8480452990060088,0.612885885890521,1.235789709275927,1.6204576311645897,1.235789709275927,0.20290021600965227,0.7970997839903478,0.13126196659334988,4.03424197274776,0.40875417177840284,0.5912458282215971,True,0.6523750956850639,0.6523750956850639,1.1730750712761038e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmp_nmmpp,original,2.800560328027937,p,2.800560328027937,309.894134846523,371.31654745781566,0.04571353176534923,1.3896525744705361,1.2111756250473884,2.2670006154901885,1.2065030683959557,2.2670006154901885,0.2771279463179437,0.7228720536820563,1.8469433720330883,10.976795345298578,1.1121818969853559,-0.11218189698535586,True,0.613664954531285,0.613664954531285,1.8862766758160132e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmp_nmmpp,original,2.800560328027937,n,-2.800560328027937,309.894134846523,363.7076046884294,0.3090201590463954,0.9699109289525794,0.6436099563335174,1.297740068207147,2.2112917637317597,1.297740068207147,0.29075956924620144,0.7092404307537985,-0.7833788404444195,1.3006490630932668,0.13178330257590745,0.8682166974240926,True,0.5962603739006503,0.5962603739006503,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmp_nmmpp,alpha_preserving_flattened,2.800560328027937,p,2.800560328027937,309.894134846523,369.4478322329437,0.3006591588772417,0.8450752913032736,1.2111756250473884,2.245050338306106,1.600181125020818,2.245050338306106,0.3639950529002471,0.6360049470997529,0.5857176238754512,5.386347874814128,0.5457511421855581,0.4542488578144419,True,0.5555209942929704,0.5555209942929704,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmp_nmmpp,alpha_preserving_flattened,2.800560328027937,n,-2.800560328027937,309.894134846523,364.6549212676109,0.30849422223996575,0.8690417036192708,0.6436099563335174,1.2977399017749134,1.6380411672682882,1.2977399017749134,0.21538364630697687,0.7846163536930231,0.13413284699519215,4.2531713101446,0.4309363513774834,0.5690636486225167,True,0.6417154713489178,0.6417154713489178,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmp_nmmpp,original,2.8106854181890806,p,2.8106854181890806,309.894134846523,371.52790650571984,0.04587846516197171,1.394676696775049,1.2199491768678876,2.2856912151720232,1.2079328493025556,2.2856912151720232,0.2797438873906457,0.7202561126093543,1.8607834853248637,11.123621777457512,1.1270585248816802,-0.12705852488168023,True,0.6113516391370242,0.6113516391370242,1.874088258547933e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmp_nmmpp,original,2.8106854181890806,n,-2.8106854181890806,309.894134846523,363.76320751678935,0.31013738438899635,0.9734188060420521,0.648272158236615,1.3071404621222045,2.217831242421705,1.3071404621222045,0.2937318292927922,0.7062681707072078,-0.7864458479480997,1.31201969877494,0.1329353888419404,0.8670646111580596,True,0.5944567757061918,0.5944567757061918,1.1050742580834471e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmp_nmmpp,alpha_preserving_flattened,2.8106854181890806,p,2.8106854181890806,309.894134846523,369.6348335241968,0.30014271589940505,0.8481305597193,1.2199491768678876,2.2636850212507857,1.6018791635923142,2.2636850212507857,0.3674057967386638,0.6325942032613362,0.5817449777962086,5.389982689586768,0.5461194259206427,0.45388057407935734,True,0.5532313237257855,0.5532313237257855,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmpmp_nmmpp,alpha_preserving_flattened,2.8106854181890806,n,-2.8106854181890806,309.894134846523,364.73737814663957,0.30983172359270494,0.8721836197261575,0.648272158236615,1.3071406085512138,1.6406438244678148,1.3071406085512138,0.21728856395641807,0.782711436043582,0.13670688124242059,4.300280135305069,0.43570947330274207,0.564290526697258,True,0.6401198138625275,0.6401198138625275,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmm_nmmpp,original,2.8106854181890806,p,2.8106854181890806,309.894134846523,369.4848274340073,0.4137715595695613,0.5274843923876751,1.2199491768678876,2.2617850563281046,1.649939999639387,2.2617850563281046,0.37811136934834644,0.6218886306516536,1.0587646828440802,2.192582357177457,0.22215503966252698,0.7778449603374731,True,0.5565056018595097,0.5565056018595097,3.8884284208013934e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmm_nmmpp,original,2.8106854181890806,n,-2.8106854181890806,309.894134846523,363.76320751678935,0.31013738438899635,0.9734188060420521,0.648272158236615,1.3071404621222045,2.217831242421705,1.3071404621222045,0.2937318292927922,0.7062681707072078,-0.7864458479480997,1.31201969877494,0.1329353888419404,0.8670646111580596,True,0.5944567757061918,0.5944567757061918,1.1050742580834471e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmm_nmmpp,alpha_preserving_flattened,2.8106854181890806,p,2.8106854181890806,309.894134846523,368.6338300453584,0.35767799111655607,0.7319283674199417,1.2199491768678876,2.250598113460813,1.8791715928300032,2.250598113460813,0.42851363335551235,0.5714863666444876,0.27582440290706617,2.2895267819554963,0.2319775635285635,0.7680224364714365,True,0.5324562171526636,0.5324562171526636,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmm_nmmpp,alpha_preserving_flattened,2.8106854181890806,n,-2.8106854181890806,309.894134846523,364.1831762070111,0.36782177155798496,0.7467731078360139,0.648272158236615,1.307140673561141,1.9168150912589381,1.307140673561141,0.2538649846192233,0.7461350153807766,-0.1411553983604552,1.2844232732253638,0.13013928634095967,0.8698607136590404,True,0.6187653738185436,0.6187653738185436,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmm_nmmpp,original,2.830698511525004,p,2.830698511525004,309.894134846523,369.85574104172883,0.4167177622245534,0.5313727595233771,1.2373839835022895,2.298833392647632,1.6564504959220192,2.298833392647632,0.3858213114269271,0.6141786885730729,1.073491644541858,2.22855633957272,0.22579996613914363,0.7742000338608563,True,0.551748009836683,0.551748009836683,1.9186949286514884e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmm_nmmpp,original,2.830698511525004,n,-2.830698511525004,309.894134846523,363.8789434854644,0.3123456743600367,0.9803501028048065,0.6575368882267116,1.3258212543389356,2.230724070635159,1.3258212543389356,0.2996615938413017,0.7003384061586984,-0.8047856149608441,1.3348973654314975,0.13525338110655763,0.8647466188934424,True,0.5908941409004624,0.5908941409004624,2.183486840250683e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmm_nmmpp,alpha_preserving_flattened,2.830698511525004,p,2.830698511525004,309.894134846523,368.98098628457507,0.36022478734430086,0.7371409524970233,1.2373839835022895,2.287475017817463,1.8855659244552678,2.287475017817463,0.43701700406180893,0.5629829959381911,0.2714824846264687,2.3350243554133185,0.23658743152416425,0.7634125684758357,True,0.527786540627757,0.527786540627757,1.8993998350187962e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmm_nmmpp,alpha_preserving_flattened,2.830698511525004,n,-2.830698511525004,309.894134846523,364.32451376955953,0.3704407951589675,0.7520896231882789,0.6575368882267116,1.3258215628083514,1.925918662970421,1.3258215628083514,0.25871599182834315,0.7412840081716568,-0.14004194613721294,1.305360983265956,0.13226071990503255,0.8677392800949675,True,0.6153208637196209,0.6153208637196209,2.2045107523124483e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmm_nmmpp,original,2.8593945751026157,p,2.8593945751026157,309.894134846523,370.4064413392657,0.4209422175489297,0.536935736585163,1.2625989824480457,2.352572607565859,1.6658374299490095,2.352572607565859,0.39707807396245687,0.6029219260375431,1.0947558381574416,2.280743455914791,0.23108762653780265,0.7689123734621973,True,0.5448964847943762,0.5448964847943762,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmm_nmmpp,original,2.8593945751026157,n,-2.8593945751026157,309.894134846523,364.0582442183386,0.31551206290093387,0.990286876159255,0.6709359560702318,1.3528385860129595,2.2491202544087905,1.3528385860129595,0.3082896275368097,0.6917103724631903,-0.814292248444016,1.3686596273242897,0.13867421344397793,0.8613257865560221,True,0.5857916949899794,0.5857916949899794,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmm_nmmpp,alpha_preserving_flattened,2.8593945751026157,p,2.8593945751026157,309.894134846523,369.4976000840026,0.36387654798139346,0.7446133895613439,1.2625989824480457,2.3410260896224093,1.8943478237362104,2.3410260896224093,0.4493308442733955,0.5506691557266046,0.2698687189907122,2.402188958648427,0.24339262862281344,0.7566073713771866,True,0.5210809195290496,0.5210809195290496,1.863944107381579e-16
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmmmm_nmmpp,alpha_preserving_flattened,2.8593945751026157,n,-2.8593945751026157,309.894134846523,364.5399888213736,0.3741961200606985,0.7597147483106976,0.6709359560702318,1.3528386457156902,1.9389372429708263,1.3528386457156902,0.2657724795553959,0.734227520444604,-0.14660645398636915,1.3359931762267432,0.13536440995337998,0.86463559004662,True,0.6103836726082723,0.6103836726082723,0.0
PbSe/Cr,monotone_pointwise_corners,monotone_corner_pmppp_nmmpp,original,2.8106854181890806,p,2.8106854181890806,309.894134846523,369.2354957141051,0.47212023634106287,1.2518236802042708,1.2199491768678876,2.258578700653927,1.7977362983841496,2.258578700653927,0.4113973314345521,0.588602668565448,1.9287569414267116,4.592629395002488,0.46533064633224575,0.5346693536677543,True,0.5123792985789634,0.5123792985789634,0.0
